Timestamp;Delta time;Send image time (min);Send image time (max);Wait processing time (min);Wait processing time (max);Processing time (min);Processing time (max)
10.0013508797;10.0013508797;8.79764556885e-05;0.000296473503113;7.41481781006e-05;0.000514984130859;0.0249240398407;0.0368719100952
20.003387928;10.0020370483;9.59634780884e-05;0.000455975532532;7.29560852051e-05;0.000897884368896;0.0207979679108;0.0308849811554
30.00689888;10.003510952;0.000102996826172;0.00093400478363;7.48634338379e-05;0.00142002105713;0.0202171802521;0.0287120342255
40.0163228512;10.0094239712;8.49962234497e-05;0.000680565834045;7.5101852417e-05;0.00128889083862;0.0207250118256;0.0292611122131
50.0196998119;10.0033769608;9.79900360107e-05;0.000513434410095;7.60555267334e-05;0.000633001327515;0.0203568935394;0.029876947403
60.0243649483;10.0046651363;9.20295715332e-05;0.000737905502319;7.39097595215e-05;0.00109314918518;0.021781206131;0.0329849720001
70.035048008;10.0106830597;0.00010097026825;0.000732064247131;7.5101852417e-05;0.000899076461792;0.020781993866;0.0316359996796
